SERIALNO,SPORDER,year,total_taxes
1166576,1,2018,0
1166621,1,2018,-3837
1166630,1,2018,47049
1166722,1,2018,43804
1166761,1,2018,0
1166767,1,2018,0
1166768,1,2018,0
1166827,3,2018,622
1166827,1,2018,10150
1166834,1,2018,1157
1166908,1,2018,512
1166929,4,2018,8217
1166929,1,2018,-105
1166981,1,2018,11379
1167040,1,2018,94278
1167053,1,2018,0
1167084,1,2018,-7769
1167187,1,2018,34509
1167223,1,2018,1627
1167287,1,2018,21935
1167293,1,2018,5055
1167298,1,2018,12358
1167313,1,2018,4521
1167319,1,2018,0
1167374,1,2018,-455
1167378,1,2018,23968
1167438,1,2018,31560
1167475,1,2018,10983
1167496,1,2018,0
1167538,1,2018,0
1167558,1,2018,0
1167605,1,2018,37904
1167607,1,2018,10356
1167611,2,2018,5762
1167611,1,2018,9317
1167695,2,2018,3558
1167695,1,2018,16192
1167719,1,2018,6452
1167766,1,2018,0
1167771,1,2018,10212
1167775,1,2018,14574
1167825,1,2018,0
1167949,1,2018,8099
1167983,1,2018,9042
1168019,1,2018,15230
1168058,1,2018,3942
1168113,1,2018,5167
1168159,1,2018,1031
1168211,2,2018,13
1168211,1,2018,0
1168238,1,2018,4342
1168261,1,2018,0
1168285,1,2018,0
1168294,1,2018,6381
1168301,1,2018,-1706
1168381,1,2018,0
1168389,1,2018,9425
1168396,1,2018,53539
1168428,1,2018,0
1168447,1,2018,6388
1168471,1,2018,13740
1168484,1,2018,0
1168491,1,2018,9317
1168520,1,2018,0
1168610,1,2018,0
1168683,1,2018,0
1168714,1,2018,0
1168840,1,2018,11058
1168847,1,2018,0
1168900,1,2018,0
1169057,2,2018,922
1169057,1,2018,0
1169095,1,2018,0
1169116,1,2018,2035
1169152,1,2018,8217
1169202,1,2018,6617
1169243,2,2018,5412
1169243,1,2018,0
1169259,1,2018,0
1169269,1,2018,6144
1169309,3,2018,2263
1169309,1,2018,20230
1169380,1,2018,3905
1169425,1,2018,1829
1169520,1,2018,0
1169579,3,2018,2438
1169579,1,2018,10867
1169583,1,2018,6451
1169665,1,2018,64201
1169709,1,2018,0
1169723,1,2018,-451
1169754,1,2018,2694
1169768,1,2018,0
1169779,3,2018,-519
1169779,1,2018,-2965
1169802,1,2018,0
1169850,3,2018,1232
1169850,1,2018,-4861
1169859,2,2018,5675
1169859,1,2018,-229
1169887,1,2018,0
1169891,1,2018,79335
1169927,1,2018,0
1169929,1,2018,55604
1169936,1,2018,-3717
1169937,1,2018,8810
1169997,1,2018,0
1170027,4,2018,3138
1170027,1,2018,0
1170046,4,2018,159
1170046,9,2018,4887
1170046,1,2018,1287
1170077,1,2018,45869
1170087,1,2018,11695
1170093,1,2018,4014
1170164,1,2018,10038
1170173,1,2018,-1193
1170212,1,2018,0
1170235,1,2018,15885
1170248,2,2018,4187
1170248,1,2018,9592
1170299,1,2018,5753
1170323,1,2018,0
1170337,1,2018,26260
1170340,5,2018,1418
1170340,1,2018,4537
1170467,1,2018,-3142
1170524,1,2018,8751
1170525,3,2018,2963
1170525,1,2018,786
1170552,1,2018,0
1170572,1,2018,0
1170574,1,2018,0
1170575,1,2018,0
1170628,1,2018,0
1170659,1,2018,20610
1170689,2,2018,6287
1170689,1,2018,2788
1170719,1,2018,0
1170721,1,2018,0
1170756,1,2018,0
1170764,1,2018,18057
1170867,1,2018,1108
1170869,1,2018,3147
1170954,1,2018,14817
1170970,1,2018,0
1170988,1,2018,14010
1170999,1,2018,16835
1171037,1,2018,15944
1171058,1,2018,13766
1171067,1,2018,117302
1171081,1,2018,8398
1171114,1,2018,0
1171160,1,2018,0
1171167,1,2018,1733
1171240,1,2018,9317
1171259,2,2018,-203
1171259,1,2018,3838
1171262,1,2018,164771
1171316,3,2018,1263
1171316,1,2018,0
1171376,1,2018,0
1171470,1,2018,0
1171504,2,2018,13
1171504,1,2018,5412
1171507,1,2018,0
1171510,1,2018,0
1171538,1,2018,9625
1171542,1,2018,88041
1171589,1,2018,123
1171594,1,2018,0
1171638,1,2018,21902
1171656,3,2018,2788
1171656,1,2018,0
1171666,1,2018,20010
1171708,1,2018,81244
1171754,1,2018,752
1171782,1,2018,33904
1171821,1,2018,9317
1171825,3,2018,3138
1171825,1,2018,2577
1171830,1,2018,0
1171908,1,2018,0
1171930,1,2018,4712
1171955,1,2018,31560
1171986,1,2018,18952
1172001,1,2018,-38
1172033,1,2018,43366
1172081,3,2018,-71
1172081,1,2018,162559
1172092,2,2018,1738
1172092,3,2018,-519
1172092,1,2018,-267
1172108,1,2018,3924
1172217,1,2018,-8766
1172223,3,2018,2875
1172223,1,2018,434
1172244,1,2018,-5265
1172249,1,2018,0
1172274,1,2018,0
1172323,1,2018,57079
1172330,1,2018,0
1172334,1,2018,3284
1172355,1,2018,0
1172421,1,2018,74188
1172602,1,2018,0
1172683,1,2018,7665
1172722,1,2018,3995
1172795,1,2018,4012
1172856,1,2018,16027
1172873,3,2018,4887
1172873,4,2018,4754
1172873,1,2018,3085
1172915,1,2018,-519
1172936,1,2018,24260
1172962,1,2018,0
1172973,1,2018,3800
1172979,1,2018,-713
1173027,1,2018,2438
1173087,1,2018,0
1173103,1,2018,5226
1173162,1,2018,14635
1173173,1,2018,9369
1173238,1,2018,20760
1173272,3,2018,1263
1173272,1,2018,25785
1173296,1,2018,0
1173297,1,2018,281
1173304,1,2018,0
1173340,1,2018,0
1173357,2,2018,68
1173357,1,2018,643
1173375,2,2018,0
1173375,3,2018,0
1173375,1,2018,0
1173383,1,2018,13717
1173387,1,2018,125072
1173391,1,2018,17446
1173421,1,2018,0
1173463,3,2018,1418
1173463,1,2018,9671
1173467,1,2018,0
1173484,1,2018,26885
1173506,1,2018,0
1173548,1,2018,3446
1173675,1,2018,0
1173697,1,2018,16472
1173753,1,2018,0
1173787,1,2018,0
1173788,1,2018,0
1173789,3,2018,3138
1173789,1,2018,26885
1174045,1,2018,3313
1174071,1,2018,0
1174095,1,2018,84616
1174098,1,2018,15896
1174158,1,2018,2385
1174190,1,2018,192
1174208,1,2018,144900
1174218,1,2018,0
1174241,1,2018,5762
1174376,1,2018,46
1174440,1,2018,0
1174479,1,2018,66923
1174564,1,2018,0
1174616,1,2018,168702
1174619,1,2018,0
1174663,1,2018,68
1174666,1,2018,81775
1174672,1,2018,2088
1174737,1,2018,-229
1174761,1,2018,31134
1174767,2,2018,0
1174767,1,2018,2088
1174774,1,2018,64
1174831,4,2018,4887
1174831,1,2018,14785
1174837,1,2018,3446
1174850,1,2018,0
1174894,1,2018,0
1174905,1,2018,412
1174971,1,2018,344
1175000,1,2018,0
1175023,1,2018,-91
1175053,1,2018,0
1175061,2,2018,0
1175061,1,2018,0
1175065,2,2018,1738
1175065,1,2018,0
1175098,1,2018,5751
1175111,1,2018,108912
1175191,1,2018,-3374
1175238,1,2018,4625
1175253,1,2018,-8606
1175286,1,2018,15226
1175310,1,2018,3137
1175328,1,2018,13380
1175378,3,2018,-334
1175378,1,2018,15690
1175382,2,2018,1573
1175382,1,2018,1738
1175447,1,2018,0
1175467,1,2018,11392
1175494,1,2018,0
1175500,1,2018,0
1175522,1,2018,853
1175533,1,2018,83445
1175640,2,2018,1913
1175640,1,2018,0
1175724,1,2018,1178
1175766,3,2018,229
1175766,4,2018,0
1175766,5,2018,1895
1175766,1,2018,494
1175774,1,2018,0
1175775,1,2018,12750
1175792,1,2018,0
1175889,2,2018,35
1175889,3,2018,0
1175889,1,2018,0
1175900,1,2018,0
1175924,1,2018,51854
1175928,1,2018,0
1175933,3,2018,178
1175933,1,2018,1263
1175959,2,2018,4012
1175959,1,2018,12947
1175979,1,2018,19435
1175990,1,2018,24135
1176005,1,2018,0
1176014,1,2018,114317
1176026,1,2018,65245
1176030,1,2018,8025
1176033,1,2018,0
1176063,1,2018,14010
1176101,4,2018,0
1176101,1,2018,1346
1176155,1,2018,0
1176200,1,2018,0
1176209,1,2018,4187
1176214,1,2018,0
1176249,1,2018,0
1176250,1,2018,1913
1176255,1,2018,4899
1176256,1,2018,14510
1176274,1,2018,49114
1176286,1,2018,0
1176357,1,2018,0
1176419,1,2018,18285
1176427,1,2018,36854
1176428,2,2018,3138
1176428,1,2018,4887
1176465,3,2018,2263
1176465,6,2018,2263
1176465,7,2018,1418
1176465,1,2018,8504
1176477,1,2018,0
1176486,2,2018,8217
1176486,1,2018,13992
1176603,1,2018,10914
1176617,1,2018,6725
1176656,2,2018,622
1176656,1,2018,953
1176719,1,2018,49704
1176769,1,2018,5675
1176845,1,2018,0
1176858,1,2018,7942
1176876,1,2018,110689
1176928,1,2018,0
1176936,1,2018,1426
1176944,1,2018,1418
1177035,1,2018,5226
1177078,1,2018,16203
1177111,1,2018,-9116
1177135,1,2018,35379
1177167,1,2018,23085
1177171,1,2018,0
1177174,5,2018,1418
1177174,1,2018,29649
1177190,1,2018,5498
1177324,3,2018,-176
1177324,1,2018,0
1177357,1,2018,8557
1177378,1,2018,-7577
1177380,1,2018,0
1177390,1,2018,622
1177407,1,2018,0
1177430,2,2018,-114
1177430,1,2018,4712
1177468,1,2018,28097
1177501,1,2018,0
1177603,1,2018,0
1177604,1,2018,2411
1177618,1,2018,3910
1177623,2,2018,4887
1177623,1,2018,14817
1177634,1,2018,10692
1177671,1,2018,2727
1177689,2,2018,4887
1177689,1,2018,4012
1177691,1,2018,0
1177702,1,2018,-6237
1177811,1,2018,4058
1177821,1,2018,-3745
1177824,1,2018,1359
1178039,1,2018,3122
1178045,1,2018,2857
1178077,2,2018,9317
1178077,3,2018,2508
1178077,1,2018,0
1178231,1,2018,0
1178253,1,2018,0
1178347,1,2018,52129
1178429,1,2018,219466
1178480,3,2018,4887
1178480,1,2018,0
1178489,1,2018,1015
1178521,1,2018,6200
1178558,1,2018,-18
1178571,1,2018,8113
1178619,2,2018,12617
1178619,1,2018,0
1178623,1,2018,-6585
1178685,1,2018,5762
1178702,1,2018,4012
1178708,3,2018,1808
1178708,1,2018,13619
1178732,1,2018,12594
1178872,1,2018,0
1178892,1,2018,6173
1178899,1,2018,-1360
1178934,1,2018,0
1178947,2,2018,767
1178947,1,2018,3138
1179045,1,2018,-71
1179080,1,2018,-2965
1179118,1,2018,6626
1179120,1,2018,7975
1179221,1,2018,-3475
1179265,1,2018,4055
1179286,1,2018,17260
1179296,1,2018,0
1179361,2,2018,622
1179361,1,2018,0
1179368,1,2018,11213
1179376,1,2018,0
1179440,1,2018,0
1179441,1,2018,-7700
1179445,1,2018,18635
1179516,1,2018,14702
1179517,4,2018,2613
1179517,1,2018,512
1179552,1,2018,-459
1179581,1,2018,0
1179626,1,2018,11000
1179632,1,2018,5801
1179656,1,2018,0
1179694,1,2018,0
1179800,1,2018,5226
1179805,1,2018,27648
1179941,1,2018,247
1180002,1,2018,0
1180033,1,2018,2088
1180083,1,2018,0
1180090,3,2018,20427
1180090,1,2018,6626
1180093,1,2018,812
1180106,1,2018,33149
1180179,1,2018,0
1180184,1,2018,0
1180198,1,2018,0
1180208,1,2018,0
1180250,1,2018,0
1180386,1,2018,8900
1180390,2,2018,5762
1180390,1,2018,7392
1180399,2,2018,0
1180399,1,2018,0
1180409,1,2018,4351
1180479,1,2018,-71
1180505,1,2018,-3489
1180527,1,2018,0
1180529,1,2018,6626
1180545,1,2018,5751
1180571,1,2018,82970
1180572,1,2018,50154
1180604,1,2018,0
1180656,1,2018,3707
1180681,1,2018,5
1180766,1,2018,0
1180806,1,2018,51034
1180827,1,2018,113478
1180858,1,2018,3138
1180893,1,2018,-3277
1180903,1,2018,5628
1180986,1,2018,22430
1181017,2,2018,922
1181017,3,2018,1738
1181017,1,2018,2788
1181072,1,2018,8277
1181077,1,2018,0
1181154,1,2018,20885
1181169,1,2018,0
1181170,1,2018,-6850
1181243,1,2018,0
1181288,1,2018,4722
1181303,1,2018,0
1181341,1,2018,0
1181387,1,2018,6811
1181420,1,2018,0
1181433,1,2018,-3682
1181498,1,2018,3138
1181603,1,2018,1738
1181667,1,2018,6976
1181715,1,2018,0
1181855,1,2018,2815
1181872,1,2018,953
1181875,1,2018,9006
1181904,1,2018,8767
1181910,1,2018,12067
1181978,1,2018,2709
1181981,2,2018,4012
1181981,1,2018,4012
1182002,1,2018,0
1182033,1,2018,0
1182054,1,2018,0
1182109,1,2018,15610
1182146,2,2018,8217
1182146,1,2018,18392
1182240,1,2018,4315
1182311,1,2018,0
1182352,2,2018,15917
1182352,1,2018,0
1182395,1,2018,368
1182396,2,2018,2000
1182396,1,2018,0
1182435,1,2018,0
1182445,1,2018,5412
1182518,1,2018,0
1182560,1,2018,9215
1182582,1,2018,0
1182599,1,2018,5885
1182660,1,2018,3260
1182674,1,2018,1108
1182678,4,2018,159
1182678,1,2018,-443
1182701,2,2018,5762
1182701,1,2018,26327
1182725,1,2018,6071
1182757,1,2018,11525
1182833,1,2018,0
1182872,1,2018,0
1182891,1,2018,0
1182916,1,2018,0
1182924,1,2018,5401
1182953,1,2018,0
1182988,1,2018,97857
1183035,1,2018,-3305
1183053,1,2018,26260
1183098,2,2018,-203
1183098,1,2018,0
1183143,1,2018,60
1183163,1,2018,14726
1183180,1,2018,2788
1183238,4,2018,4887
1183238,1,2018,5669
1183252,1,2018,13185
1183315,3,2018,-203
1183315,1,2018,6276
1183321,3,2018,9592
1183321,1,2018,13442
1183362,1,2018,0
1183425,1,2018,13
1183431,1,2018,0
1183437,1,2018,11350
1183478,1,2018,0
1183516,1,2018,-1834
1183542,1,2018,-459
1183560,3,2018,2438
1183560,1,2018,35134
1183568,1,2018,-268
1183589,1,2018,3817
1183591,1,2018,14060
1183596,3,2018,3575
1183596,1,2018,238
1183600,1,2018,8492
1183602,1,2018,39674
1183613,1,2018,0
1183617,1,2018,0
1183674,1,2018,0
1183761,1,2018,0
1183785,1,2018,0
1183862,1,2018,31931
1183910,1,2018,3995
1183914,2,2018,0
1183914,1,2018,0
1183966,2,2018,6637
1183966,1,2018,3138
1183972,1,2018,0
1183976,1,2018,13717
1183979,1,2018,8025
1184030,1,2018,14817
1184033,1,2018,6752
1184117,1,2018,28529
1184248,1,2018,1139
1184276,1,2018,10692
1184300,1,2018,4342
1184303,1,2018,12050
1184305,1,2018,0
1184320,1,2018,14635
1184356,1,2018,8277
1184472,1,2018,0
1184483,1,2018,4712
1184484,1,2018,328
1184528,1,2018,15060
1184542,1,2018,23801
1184543,1,2018,0
1184561,1,2018,104780
1184591,3,2018,622
1184591,1,2018,2421
1184685,1,2018,123452
1184689,1,2018,20427
1184697,1,2018,0
1184702,1,2018,3446
1184740,1,2018,2056
1184743,1,2018,5821
1184805,1,2018,42729
1184806,1,2018,4526
1184903,1,2018,2909
1184976,1,2018,9280
1185009,1,2018,11875
1185014,1,2018,106257
1185066,1,2018,0
1185104,1,2018,0
1185230,1,2018,40854
1185246,1,2018,10197
1185286,4,2018,4887
1185286,1,2018,6053
1185293,1,2018,0
1185299,1,2018,0
1185310,3,2018,1983
1185310,1,2018,12925
1185321,1,2018,0
1185370,1,2018,0
1185375,1,2018,17567
1185399,1,2018,4012
1185472,1,2018,43492
1185503,1,2018,0
1185584,1,2018,35176
1185614,1,2018,0
1185639,1,2018,4187
1185642,1,2018,-4496
1185646,1,2018,-519
1185671,1,2018,0
1185684,1,2018,4887
1185715,1,2018,6637
1185717,1,2018,4887
1185750,2,2018,-334
1185750,1,2018,0
1185768,1,2018,7176
1185837,3,2018,-382
1185837,1,2018,118601
1185838,1,2018,15060
1185851,2,2018,3138
1185851,1,2018,6462
1185884,1,2018,15502
1185898,4,2018,2088
1185898,1,2018,0
1185907,1,2018,0
1185947,2,2018,4537
1185947,1,2018,18952
1186062,1,2018,0
1186109,1,2018,0
1186118,1,2018,26005
1186135,1,2018,0
1186138,1,2018,15185
1186152,2,2018,3348
1186152,1,2018,2438
1186161,1,2018,17826
1186178,1,2018,13275
1186220,1,2018,8900
1186231,1,2018,7577
1186306,1,2018,-519
1186308,1,2018,-6060
1186353,1,2018,0
1186400,1,2018,1418
1186412,1,2018,4330
1186422,1,2018,13296
1186424,1,2018,2088
1186441,3,2018,4887
1186441,1,2018,12225
1186466,2,2018,4887
1186466,1,2018,10692
1186472,3,2018,159
1186472,1,2018,3138
1186481,1,2018,9933
1186492,1,2018,36972
1186536,1,2018,18910
1186560,1,2018,10475
1186602,1,2018,2056
1186792,2,2018,0
1186792,3,2018,0
1186792,1,2018,0
1186918,1,2018,13240
1187009,1,2018,137
1187034,2,2018,1108
1187034,1,2018,5150
1187036,1,2018,0
1187047,1,2018,2968
1187049,1,2018,0
1187070,1,2018,0
1187087,1,2018,12722
1187114,1,2018,877
1187179,1,2018,10125
1187187,1,2018,1427
1187193,1,2018,9501
1187251,1,2018,0
1187261,1,2018,-5320
1187324,2,2018,3138
1187324,1,2018,12892
1187339,1,2018,9317
1187448,3,2018,-183
1187448,4,2018,980
1187448,1,2018,12488
1187597,1,2018,0
1187598,1,2018,0
1187612,1,2018,14782
1187631,2,2018,5587
1187631,3,2018,3663
1187631,1,2018,28687
1187642,1,2018,0
1187662,1,2018,0
1187685,1,2018,8851
1187700,1,2018,17292
1187780,2,2018,2788
1187780,1,2018,4012
1187850,1,2018,-334
1187866,1,2018,0
1187902,1,2018,0
1187999,1,2018,0
1188002,2,2018,4012
1188002,1,2018,0
1188023,1,2018,-3461
1188026,1,2018,16010
1188133,1,2018,10650
1188164,1,2018,2366
1188207,1,2018,7388
1188261,1,2018,667
1188279,1,2018,29285
1188286,1,2018,0
1188321,1,2018,10692
1188379,1,2018,0
1188382,1,2018,-4588
1188405,1,2018,0
1188499,1,2018,71
1188558,4,2018,159
1188558,1,2018,-7017
1188597,1,2018,6855
1188611,1,2018,7406
1188661,1,2018,-519
1188680,3,2018,-439
1188680,1,2018,0
1188712,1,2018,2763
1188759,1,2018,4518
1188774,1,2018,13085
1188778,1,2018,3838
1188786,1,2018,8900
1188797,1,2018,0
1188846,1,2018,-1977
1188864,1,2018,4288
1188881,1,2018,6458
1188894,1,2018,11301
1188922,1,2018,0
1188938,1,2018,0
1188977,1,2018,0
1188993,2,2018,14993
1188993,3,2018,1325
1188993,1,2018,561
1189027,1,2018,-2075
1189072,1,2018,0
1189135,1,2018,3838
1189161,3,2018,0
1189161,1,2018,0
1189195,3,2018,-428
1189195,4,2018,4537
1189195,5,2018,3488
1189195,1,2018,22100
1189219,1,2018,-8756
1189273,1,2018,0
1189338,1,2018,-9228
1189359,1,2018,1128
1189409,2,2018,1542
1189409,1,2018,798
1189470,1,2018,6664
1189483,1,2018,0
1189487,1,2018,0
1189526,1,2018,5422
1189528,1,2018,35959
1189542,1,2018,7942
1189564,1,2018,43244
1189628,1,2018,0
1189629,1,2018,53604
1189635,1,2018,-2778
1189636,2,2018,1418
1189636,1,2018,2053
1189659,2,2018,2088
1189659,1,2018,0
1189684,1,2018,0
1189707,1,2018,3855
1189757,1,2018,0
1189820,1,2018,0
1189823,1,2018,263710
1189854,1,2018,7151
1189868,2,2018,984
1189868,1,2018,1201
1189888,1,2018,6375
1189899,2,2018,2263
1189899,3,2018,2263
1189899,4,2018,7117
1189899,1,2018,26327
1189909,2,2018,1573
1189909,1,2018,-203
1190000,1,2018,199677
1190006,1,2018,2062
1190055,1,2018,106092
1190067,3,2018,-268
1190067,1,2018,64
1190087,2,2018,256
1190087,1,2018,-519
1190388,1,2018,0
1190397,3,2018,4012
1190397,1,2018,178
1190453,1,2018,4027
1190499,2,2018,1232
1190499,1,2018,0
1190632,1,2018,0
1190654,2,2018,4187
1190654,1,2018,4500
1190680,1,2018,4012
1190713,1,2018,6499
1190718,1,2018,2788
1190723,1,2018,-306
1190772,1,2018,4975
1190773,1,2018,0
1190790,1,2018,-4389
1190870,1,2018,669
1190897,1,2018,483
1190995,6,2018,1738
1190995,1,2018,7110
1191009,3,2018,-203
1191009,1,2018,0
1191031,1,2018,4012
1191088,1,2018,2931
1191153,1,2018,0
1191205,1,2018,-519
1191246,1,2018,34937
1191332,1,2018,0
1191435,3,2018,1913
1191435,1,2018,-340
1191531,2,2018,622
1191531,3,2018,1418
1191531,1,2018,3138
1191773,1,2018,-5095
1191786,1,2018,10692
1191788,1,2018,0
1191801,1,2018,-203
1191852,1,2018,0
1191900,1,2018,2056
1191949,1,2018,9676
1191963,3,2018,1418
1191963,4,2018,1418
1191963,1,2018,-519
1191992,2,2018,9317
1191992,1,2018,5587
1192006,1,2018,-4861
1192138,1,2018,4887
1192141,1,2018,6506
1192198,1,2018,7658
1192224,1,2018,3103
1192243,1,2018,13275
1192245,1,2018,81840
1192251,1,2018,0
1192262,1,2018,0
1192306,1,2018,0
1192349,1,2018,5215
1192352,1,2018,-328
1192357,1,2018,0
1192378,1,2018,713
1192402,1,2018,18807
1192407,1,2018,49925
1192429,2,2018,3138
1192429,3,2018,-334
1192429,1,2018,27802
1192504,2,2018,14267
1192504,1,2018,4887
1192552,1,2018,0
1192605,1,2018,1418
1192679,1,2018,-519
1192720,1,2018,0
1192785,1,2018,13442
1192824,1,2018,18801
1192829,2,2018,1496
1192829,1,2018,6287
1192885,1,2018,9317
1192904,1,2018,0
1192913,1,2018,9542
1193009,1,2018,1287
1193015,1,2018,23310
1193042,1,2018,0
1193102,1,2018,0
1193108,1,2018,2095
1193160,1,2018,304
1193211,1,2018,44095
1193217,1,2018,6637
1193243,1,2018,0
1193307,1,2018,45371
1193317,1,2018,0
1193424,1,2018,31010
1193430,1,2018,0
1193475,1,2018,-6200
1193553,1,2018,3558
1193555,4,2018,4747
1193555,1,2018,3132
1193613,1,2018,0
1193617,1,2018,7156
1193624,3,2018,3120
1193624,4,2018,1418
1193624,1,2018,-1585
1193632,1,2018,1287
1193664,1,2018,2263
1193673,1,2018,0
1193690,1,2018,1808
1193742,1,2018,0
1193759,3,2018,-203
1193759,1,2018,0
1193773,1,2018,0
1193843,2,2018,2088
1193843,1,2018,0
1193875,1,2018,0
1193922,1,2018,-6200
1193940,1,2018,746
1193971,3,2018,1418
1193971,1,2018,-4454
1194101,1,2018,765
1194224,1,2018,4871
1194266,1,2018,0
1194307,1,2018,0
1194385,1,2018,9425
1194433,1,2018,4509
1194445,1,2018,0
1194467,1,2018,0
1194592,1,2018,12335
1194607,1,2018,0
1194614,1,2018,18635
1194697,1,2018,7667
1194711,1,2018,8767
1194714,1,2018,307
1194744,1,2018,17567
1194764,2,2018,2158
1194764,1,2018,0
1194772,1,2018,38772
1194780,1,2018,4887
1194799,1,2018,-519
1194873,3,2018,2088
1194873,1,2018,8567
1194906,3,2018,4905
1194906,5,2018,4905
1194906,1,2018,7903
1194915,1,2018,2909
1195009,1,2018,-1081
1195014,1,2018,0
1195037,6,2018,-334
1195037,1,2018,-2625
1195059,1,2018,5209
1195098,1,2018,4456
1195104,1,2018,12224
1195126,1,2018,0
1195156,1,2018,10850
1195234,1,2018,0
1195274,1,2018,82119
1195290,1,2018,-379
1195362,1,2018,0
1195441,1,2018,6461
1195486,2,2018,3146
1195486,1,2018,6655
1195504,1,2018,321
1195506,1,2018,14785
1195536,1,2018,5062
1195562,1,2018,0
1195580,1,2018,0
1195618,1,2018,2088
1195621,1,2018,112
1195651,1,2018,0
1195680,1,2018,0
1195710,1,2018,3488
1195712,2,2018,8767
1195712,1,2018,13442
1195783,1,2018,1738
1195819,1,2018,12617
1195937,1,2018,5929
1195961,1,2018,0
1196004,1,2018,6637
1196006,2,2018,2438
1196006,1,2018,7392
1196007,1,2018,0
1196020,1,2018,-3595
1196074,1,2018,0
1196095,1,2018,43049
1196133,1,2018,12470
1196134,1,2018,0
1196163,6,2018,2263
1196163,1,2018,-8047
1196212,1,2018,5312
1196215,1,2018,0
1196235,1,2018,12012
1196243,1,2018,0
1196261,2,2018,275
1196261,4,2018,2788
1196261,5,2018,2438
1196261,1,2018,2438
1196276,1,2018,9858
1196297,1,2018,4467
1196309,1,2018,9775
1196323,1,2018,20427
1196324,1,2018,23835
1196352,1,2018,0
1196370,1,2018,-1770
1196451,1,2018,12067
1196455,1,2018,-275
1196471,2,2018,622
1196471,1,2018,13442
1196527,1,2018,0
1196537,1,2018,12347
1196613,1,2018,-497
1196649,2,2018,138799
1196649,1,2018,736
1196660,1,2018,2088
1196662,1,2018,11071
1196695,1,2018,0
1196739,2,2018,1913
1196739,1,2018,0
1196802,1,2018,3170
1196807,2,2018,7117
1196807,1,2018,10142
1196829,2,2018,-497
1196829,1,2018,483
1196967,1,2018,7392
1196980,1,2018,3838
1197044,1,2018,0
1197071,1,2018,3826
1197105,2,2018,1738
1197105,3,2018,0
1197105,1,2018,3663
1197117,1,2018,-519
1197134,1,2018,3833
1197174,1,2018,6637
1197185,1,2018,0
1197200,1,2018,0
1197202,1,2018,10500
1197209,1,2018,0
1197298,1,2018,-5638
1197318,1,2018,-4454
1197319,1,2018,8983
1197359,1,2018,12575
1197373,1,2018,28384
1197393,1,2018,-4751
1197421,1,2018,13310
1197427,1,2018,0
1197430,1,2018,36784
1197520,1,2018,0
1197530,1,2018,0
1197547,1,2018,370
1197583,2,2018,-387
1197583,6,2018,488
1197583,1,2018,-71
1197595,1,2018,-2094
1197635,1,2018,14285
1197665,1,2018,0
1197672,1,2018,0
1197709,1,2018,12864
1197716,1,2018,-7152
1197748,1,2018,2912
1197770,1,2018,5885
1197787,1,2018,404
1197804,3,2018,2263
1197804,1,2018,-4778
1197854,1,2018,7477
1197857,1,2018,0
1197877,5,2018,0
1197877,1,2018,23972
1197918,1,2018,20010
1197939,1,2018,5776
1198025,1,2018,-5585
1198040,1,2018,62929
1198050,1,2018,0
1198051,1,2018,4187
1198111,4,2018,1108
1198111,1,2018,7168
1198182,1,2018,82
1198184,1,2018,9893
1198194,1,2018,-502
1198255,1,2018,0
1198278,1,2018,10459
1198290,1,2018,-455
1198315,1,2018,134489
1198422,1,2018,11543
1198445,1,2018,1877
1198446,1,2018,3138
1198459,1,2018,30510
1198461,1,2018,10125
1198541,2,2018,1178
1198541,1,2018,30869
1198567,2,2018,1372
1198567,1,2018,3593
1198642,1,2018,953
1198646,3,2018,2788
1198646,1,2018,0
1198685,1,2018,2062
1198706,1,2018,20955
1198815,1,2018,18667
1198850,1,2018,0
1198908,1,2018,6276
1198929,1,2018,0
1198956,1,2018,-519
1198965,1,2018,0
1198973,1,2018,102594
1198991,1,2018,11220
1199082,1,2018,1738
1199156,1,2018,112
