"","SERIALNO","SPORDER","year","total_taxes"
"34844",1106361,1,2011,11403
"34845",1106376,1,2011,3039
"34846",1106430,1,2011,0
"34847",1106446,1,2011,-4633
"34848",1106528,1,2011,0
"34849",1106561,1,2011,-6222
"34850",1106591,1,2011,0
"34851",1106669,1,2011,28192
"34852",1106745,1,2011,0
"34853",1106772,1,2011,1053
"34854",1106781,1,2011,0
"34855",1106837,4,2011,2797
"34856",1106837,1,2011,-6027
"34857",1106849,1,2011,985
"34858",1106850,1,2011,0
"34859",1106915,3,2011,6232
"34860",1106915,4,2011,1438
"34861",1106915,1,2011,20593
"34862",1106918,1,2011,2725
"34863",1106969,1,2011,399
"34864",1106986,1,2011,-5032
"34865",1107068,1,2011,0
"34866",1107097,1,2011,13721
"34867",1107102,1,2011,28133
"34868",1107123,1,2011,12227
"34869",1107165,1,2011,0
"34870",1107277,1,2011,11789
"34871",1107278,1,2011,32846
"34872",1107289,1,2011,27817
"34873",1107368,1,2011,0
"34874",1107422,1,2011,-460
"34875",1107446,1,2011,5336
"34876",1107452,1,2011,0
"34877",1107582,1,2011,75574
"34878",1107696,1,2011,19466
"34879",1107706,1,2011,-3583
"34880",1107728,1,2011,0
"34881",1107750,1,2011,-69
"34882",1107779,1,2011,76017
"34883",1107801,1,2011,26397
"34884",1107807,1,2011,0
"34885",1107860,1,2011,7091
"34886",1107873,1,2011,0
"34887",1107880,1,2011,511
"34888",1107899,1,2011,0
"34889",1107955,1,2011,0
"34890",1107965,1,2011,56991
"34891",1108003,1,2011,3542
"34892",1108126,1,2011,39740
"34893",1108128,1,2011,1461
"34894",1108147,1,2011,48014
"34895",1108219,1,2011,42932
"34896",1108331,1,2011,0
"34897",1108337,1,2011,7701
"34898",1108337,5,2011,1529
"34899",1108376,1,2011,330
"34900",1108433,1,2011,9412
"34901",1108434,1,2011,21010
"34902",1108494,1,2011,11021
"34903",1108539,1,2011,26394
"34904",1108545,1,2011,-56
"34905",1108581,1,2011,3404
"34906",1108606,1,2011,0
"34907",1108728,1,2011,0
"34908",1108759,1,2011,42258
"34909",1108760,1,2011,0
"34910",1108818,1,2011,-2164
"34911",1108852,4,2011,7378
"34912",1108852,1,2011,-6111
"34913",1108888,1,2011,3329
"34914",1108897,1,2011,6841
"34915",1108926,1,2011,0
"34916",1108998,1,2011,0
"34917",1109031,1,2011,1970
"34918",1109055,1,2011,-55
"34919",1109113,1,2011,1982
"34920",1109119,1,2011,38660
"34921",1109145,1,2011,0
"34922",1109195,1,2011,37084
"34923",1109196,1,2011,100
"34924",1109229,1,2011,0
"34925",1109231,3,2011,7378
"34926",1109231,1,2011,13997
"34927",1109372,1,2011,213
"34928",1109435,1,2011,-69
"34929",1109437,2,2011,2797
"34930",1109437,1,2011,0
"34931",1109457,1,2011,20321
"34932",1109471,1,2011,0
"34933",1109527,1,2011,7637
"34934",1109537,1,2011,15372
"34935",1109537,3,2011,556
"34936",1109591,1,2011,372
"34937",1109602,1,2011,20365
"34938",1109607,2,2011,3367
"34939",1109607,1,2011,6232
"34940",1109624,1,2011,6232
"34941",1109643,3,2011,5373
"34942",1109643,1,2011,23273
"34943",1109754,1,2011,4799
"34944",1109842,1,2011,1553
"34945",1109844,1,2011,11135
"34946",1109874,1,2011,0
"34947",1109876,1,2011,2616
"34948",1109955,1,2011,5945
"34949",1109973,1,2011,4688
"34950",1110033,1,2011,0
"34951",1110086,1,2011,2480
"34952",1110111,1,2011,0
"34953",1110140,1,2011,80
"34954",1110160,1,2011,5945
"34955",1110229,1,2011,984
"34956",1110276,2,2011,2570
"34957",1110276,1,2011,1611
"34958",1110312,1,2011,7091
"34959",1110320,1,2011,2682
"34960",1110349,1,2011,20
"34961",1110375,1,2011,11905
"34962",1110389,3,2011,691
"34963",1110389,1,2011,399
"34964",1110396,1,2011,86
"34965",1110464,1,2011,27618
"34966",1110497,1,2011,19042
"34967",1110545,1,2011,592
"34968",1110580,1,2011,0
"34969",1110592,1,2011,14023
"34970",1110596,1,2011,552
"34971",1110619,1,2011,7378
"34972",1110791,1,2011,73
"34973",1110795,1,2011,332
"34974",1110869,5,2011,2095
"34975",1110869,1,2011,0
"34976",1110869,2,2011,631
"34977",1110879,1,2011,150
"34978",1110990,1,2011,-6790
"34979",1111027,1,2011,190754
"34980",1111062,1,2011,22107
"34981",1111062,3,2011,2118
"34982",1111116,1,2011,15261
"34983",1111123,1,2011,29012
"34984",1111195,1,2011,51572
"34985",1111226,1,2011,53397
"34986",1111295,1,2011,0
"34987",1111322,1,2011,93
"34988",1111344,1,2011,12562
"34989",1111350,1,2011,113
"34990",1111373,1,2011,244
"34991",1111405,1,2011,0
"34992",1111463,1,2011,0
"34993",1111554,1,2011,576
"34994",1111586,1,2011,0
"34995",1111682,1,2011,0
"34996",1111707,1,2011,0
"34997",1111709,1,2011,17407
"34998",1111749,3,2011,1305
"34999",1111749,1,2011,47646
"35000",1111792,1,2011,4227
"35001",1111802,1,2011,2118
"35002",1111820,1,2011,2797
"35003",1111940,1,2011,0
"35004",1112040,2,2011,14881
"35005",1112040,1,2011,4227
"35006",1112059,1,2011,0
"35007",1112064,1,2011,17465
"35008",1112092,1,2011,0
"35009",1112118,1,2011,4513
"35010",1112185,1,2011,0
"35011",1112190,1,2011,122864
"35012",1112202,1,2011,1491
"35013",1112214,1,2011,827
"35014",1112220,2,2011,1551
"35015",1112220,1,2011,985
"35016",1112232,1,2011,5607
"35017",1112260,1,2011,0
"35018",1112306,1,2011,0
"35019",1112353,1,2011,0
"35020",1112403,1,2011,4185
"35021",1112421,5,2011,568
"35022",1112421,1,2011,-610
"35023",1112430,1,2011,6003
"35024",1112435,1,2011,-52
"35025",1112535,1,2011,-3815
"35026",1112577,1,2011,372
"35027",1112578,3,2011,3883
"35028",1112578,1,2011,20529
"35029",1112603,1,2011,0
"35030",1112654,3,2011,6805
"35031",1112654,1,2011,7971
"35032",1112710,1,2011,8783
"35033",1112715,1,2011,-3600
"35034",1112733,1,2011,-202
"35035",1112743,1,2011,0
"35036",1112744,1,2011,166
"35037",1112795,1,2011,227
"35038",1112839,1,2011,1305
"35039",1112862,1,2011,15945
"35040",1112899,1,2011,1305
"35041",1112993,1,2011,-3117
"35042",1113069,1,2011,1333
"35043",1113155,1,2011,0
"35044",1113175,1,2011,2344
"35045",1113237,1,2011,8938
"35046",1113256,1,2011,10690
"35047",1113306,1,2011,0
"35048",1113451,1,2011,227
"35049",1113466,1,2011,0
"35050",1113475,1,2011,0
"35051",1113489,1,2011,0
"35052",1113527,1,2011,0
"35053",1113529,1,2011,7091
"35054",1113537,2,2011,7091
"35055",1113537,1,2011,0
"35056",1113578,1,2011,0
"35057",1113588,1,2011,16941
"35058",1113625,1,2011,-82
"35059",1113627,1,2011,-2394
"35060",1113693,1,2011,0
"35061",1113769,1,2011,0
"35062",1113852,1,2011,9305
"35063",1113895,1,2011,581
"35064",1113910,2,2011,9097
"35065",1113910,1,2011,9097
"35066",1113956,1,2011,16472
"35067",1113978,3,2011,-44
"35068",1113978,1,2011,110
"35069",1114021,1,2011,17324
"35070",1114028,1,2011,45530
"35071",1114054,3,2011,200
"35072",1114054,1,2011,18237
"35073",1114057,1,2011,-6695
"35074",1114076,2,2011,100
"35075",1114076,4,2011,166
"35076",1114076,1,2011,-202
"35077",1114158,1,2011,0
"35078",1114278,1,2011,0
"35079",1114318,1,2011,0
"35080",1114339,1,2011,0
"35081",1114344,2,2011,-55
"35082",1114344,1,2011,131249
"35083",1114374,1,2011,10215
"35084",1114379,1,2011,118
"35085",1114449,1,2011,-4662
"35086",1114495,1,2011,434
"35087",1114514,1,2011,0
"35088",1114532,1,2011,0
"35089",1114533,1,2011,11361
"35090",1114542,4,2011,6232
"35091",1114542,1,2011,-5257
"35092",1114551,1,2011,0
"35093",1114578,1,2011,7350
"35094",1114624,1,2011,15267
"35095",1114643,1,2011,14108
"35096",1114674,1,2011,12307
"35097",1114806,1,2011,126452
"35098",1114825,1,2011,1753
"35099",1114888,1,2011,0
"35100",1114906,1,2011,23731
"35101",1114933,1,2011,1781
"35102",1114947,1,2011,1819
"35103",1114958,1,2011,0
"35104",1114966,1,2011,20503
"35105",1115052,1,2011,0
"35106",1115055,1,2011,-3014
"35107",1115055,3,2011,619
"35108",1115105,1,2011,11361
"35109",1115139,1,2011,0
"35110",1115155,1,2011,0
"35111",1115232,1,2011,9965
"35112",1115247,1,2011,0
"35113",1115272,1,2011,10439
"35114",1115290,2,2011,2118
"35115",1115290,1,2011,3367
"35116",1115319,1,2011,4799
"35117",1115330,1,2011,32616
"35118",1115334,1,2011,8957
"35119",1115335,1,2011,0
"35120",1115351,1,2011,0
"35121",1115371,1,2011,-2633
"35122",1115396,1,2011,18829
"35123",1115484,1,2011,0
"35124",1115503,1,2011,227
"35125",1115521,1,2011,5373
"35126",1115536,1,2011,4725
"35127",1115560,3,2011,434
"35128",1115560,1,2011,9961
"35129",1115565,1,2011,-3277
"35130",1115577,2,2011,6232
"35131",1115577,1,2011,0
"35132",1115629,1,2011,0
"35133",1115636,1,2011,22396
"35134",1115645,1,2011,0
"35135",1115649,1,2011,-2324
"35136",1115682,1,2011,0
"35137",1115683,4,2011,6289
"35138",1115683,1,2011,17582
"35139",1115702,1,2011,577
"35140",1115711,1,2011,16547
"35141",1115711,3,2011,682
"35142",1115743,1,2011,-48
"35143",1115764,1,2011,5717
"35144",1115788,1,2011,14688
"35145",1115944,1,2011,16462
"35146",1115986,1,2011,6232
"35147",1116119,1,2011,9748
"35148",1116125,1,2011,34571
"35149",1116152,1,2011,2797
"35150",1116170,3,2011,568
"35151",1116170,1,2011,6368
"35152",1116184,1,2011,3367
"35153",1116211,1,2011,0
"35154",1116222,3,2011,93
"35155",1116222,1,2011,-2600
"35156",1116251,1,2011,9383
"35157",1116289,3,2011,8811
"35158",1116289,1,2011,-1495
"35159",1116299,1,2011,9527
"35160",1116344,1,2011,36588
"35161",1116357,1,2011,5528
"35162",1116360,1,2011,-6237
"35163",1116368,1,2011,998
"35164",1116377,1,2011,4780
"35165",1116402,1,2011,239
"35166",1116414,1,2011,0
"35167",1116455,1,2011,24007
"35168",1116466,1,2011,0
"35169",1116506,1,2011,22322
"35170",1116614,1,2011,36536
"35171",1116618,1,2011,1248
"35172",1116629,1,2011,6777
"35173",1116674,1,2011,5987
"35174",1116676,1,2011,294
"35175",1116682,1,2011,8736
"35176",1116690,1,2011,0
"35177",1116759,1,2011,2036
"35178",1116809,1,2011,5744
"35179",1116825,1,2011,-4283
"35180",1116852,1,2011,19813
"35181",1116867,1,2011,0
"35182",1116875,1,2011,12562
"35183",1116878,4,2011,200
"35184",1116878,1,2011,126452
"35185",1116996,1,2011,-21
"35186",1117023,1,2011,0
"35187",1117038,2,2011,2937
"35188",1117038,4,2011,859
"35189",1117038,1,2011,4124
"35190",1117061,1,2011,87
"35191",1117082,1,2011,9847
"35192",1117125,1,2011,0
"35193",1117193,1,2011,0
"35194",1117199,1,2011,0
"35195",1117218,1,2011,-82
"35196",1117261,1,2011,12221
"35197",1117262,1,2011,-55
"35198",1117281,1,2011,19257
"35199",1117292,1,2011,3231
"35200",1117299,1,2011,0
"35201",1117326,1,2011,691
"35202",1117344,1,2011,5373
"35203",1117355,1,2011,13235
"35204",1117396,1,2011,7525
"35205",1117522,1,2011,-6526
"35206",1117540,1,2011,-3553
"35207",1117563,1,2011,8489
"35208",1117584,2,2011,9383
"35209",1117584,1,2011,0
"35210",1117609,1,2011,3653
"35211",1117639,1,2011,13145
"35212",1117670,1,2011,48919
"35213",1117715,1,2011,10629
"35214",1117730,1,2011,18380
"35215",1117764,1,2011,6805
"35216",1117784,1,2011,0
"35217",1117795,1,2011,11963
"35218",1117853,1,2011,59186
"35219",1117858,1,2011,450
"35220",1117865,1,2011,29705
"35221",1117867,1,2011,344036
"35222",1117936,1,2011,23267
"35223",1117978,1,2011,691
"35224",1117990,1,2011,46444
"35225",1118000,1,2011,26000
"35226",1118010,1,2011,-1281
"35227",1118013,1,2011,50
"35228",1118122,1,2011,332
"35229",1118192,1,2011,119669
"35230",1118200,1,2011,332
"35231",1118215,1,2011,0
"35232",1118234,1,2011,5355
"35233",1118252,1,2011,55105
"35234",1118272,1,2011,0
"35235",1118284,1,2011,5395
"35236",1118336,1,2011,17839
"35237",1118347,1,2011,643
"35238",1118353,1,2011,0
"35239",1118394,1,2011,45450
"35240",1118407,2,2011,113
"35241",1118407,1,2011,15267
"35242",1118447,1,2011,20954
"35243",1118523,1,2011,450
"35244",1118553,1,2011,419
"35245",1118560,3,2011,4799
"35246",1118560,1,2011,29102
"35247",1118712,1,2011,0
"35248",1118785,4,2011,682
"35249",1118785,1,2011,-6119
"35250",1118800,1,2011,53210
"35251",1118809,1,2011,0
"35252",1118870,1,2011,4715
"35253",1118912,1,2011,6232
"35254",1118967,1,2011,33830
"35255",1119002,1,2011,3102
"35256",1119033,1,2011,16845
"35257",1119076,1,2011,3940
"35258",1119129,1,2011,10104
"35259",1119220,1,2011,2702
"35260",1119222,1,2011,16462
"35261",1119233,1,2011,0
"35262",1119254,1,2011,1891
"35263",1119273,1,2011,10007
"35264",1119333,1,2011,944
"35265",1119367,1,2011,0
"35266",1119389,1,2011,2650
"35267",1119402,1,2011,5373
"35268",1119472,1,2011,1463
"35269",1119498,1,2011,5659
"35270",1119512,1,2011,12747
"35271",1119535,1,2011,14688
"35272",1119537,1,2011,0
"35273",1119541,1,2011,7812
"35274",1119558,3,2011,3653
"35275",1119558,1,2011,1438
"35276",1119580,3,2011,985
"35277",1119580,1,2011,-3583
"35278",1119597,1,2011,3940
"35279",1119604,1,2011,0
"35280",1119606,1,2011,7951
"35281",1119665,1,2011,0
"35282",1119672,1,2011,1732
"35283",1119726,1,2011,-3014
"35284",1119777,1,2011,0
"35285",1119781,1,2011,24332
"35286",1119799,1,2011,10433
"35287",1119818,1,2011,1603
"35288",1119823,1,2011,206
"35289",1119967,1,2011,40
"35290",1119981,1,2011,0
"35291",1120031,1,2011,6519
"35292",1120041,1,2011,1616
"35293",1120096,1,2011,53
"35294",1120119,1,2011,7091
"35295",1120124,1,2011,0
"35296",1120140,1,2011,117656
"35297",1120267,1,2011,72640
"35298",1120298,1,2011,-4084
"35299",1120361,1,2011,-62
"35300",1120365,1,2011,6515
"35301",1120378,1,2011,9402
"35302",1120389,1,2011,1561
"35303",1120424,1,2011,507
"35304",1120424,2,2011,619
"35305",1120615,3,2011,18789
"35306",1120615,4,2011,4513
"35307",1120615,1,2011,28329
"35308",1120636,1,2011,12622
"35309",1120717,1,2011,89072
"35310",1120817,1,2011,-3550
"35311",1120840,1,2011,0
"35312",1120869,1,2011,0
"35313",1120875,1,2011,1372
"35314",1120922,1,2011,48725
"35315",1120926,1,2011,0
"35316",1121056,1,2011,0
"35317",1121095,1,2011,0
"35318",1121118,1,2011,12949
"35319",1121167,1,2011,0
"35320",1121190,1,2011,602
"35321",1121246,1,2011,0
"35322",1121248,1,2011,239
"35323",1121266,1,2011,0
"35324",1121268,1,2011,0
"35325",1121276,1,2011,2118
"35326",1121369,1,2011,14623
"35327",1121379,1,2011,18191
"35328",1121451,1,2011,798
"35329",1121487,1,2011,12969
"35330",1121503,1,2011,6093
"35331",1121593,1,2011,0
"35332",1121616,1,2011,20529
"35333",1121622,1,2011,3342
"35334",1121679,1,2011,4477
"35335",1121714,1,2011,6232
"35336",1121739,1,2011,22075
"35337",1121803,1,2011,3367
"35338",1121847,1,2011,-1605
"35339",1121894,1,2011,7608
"35340",1121926,1,2011,42686
"35341",1121932,2,2011,32116
"35342",1121932,4,2011,1438
"35343",1121932,1,2011,9097
"35344",1121982,1,2011,11361
"35345",1122028,1,2011,67953
"35346",1122069,1,2011,-16
"35347",1122114,1,2011,0
"35348",1122141,1,2011,0
"35349",1122179,1,2011,-2068
"35350",1122199,2,2011,5945
"35351",1122199,1,2011,4227
"35352",1122216,1,2011,20365
"35353",1122247,1,2011,-2004
"35354",1122321,1,2011,0
"35355",1122359,1,2011,5011
"35356",1122380,1,2011,2570
"35357",1122429,1,2011,-1967
"35358",1122482,1,2011,-1743
"35359",1122498,1,2011,5086
"35360",1122516,1,2011,0
"35361",1122518,1,2011,7766
"35362",1122533,1,2011,0
"35363",1122690,3,2011,940
"35364",1122690,1,2011,180
"35365",1122739,3,2011,691
"35366",1122739,1,2011,468
"35367",1122764,1,2011,-6924
"35368",1122915,1,2011,-1312
"35369",1122924,1,2011,3102
"35370",1122935,1,2011,1968
"35371",1123073,1,2011,76363
"35372",1123089,1,2011,4377
"35373",1123112,1,2011,4799
"35374",1123141,1,2011,539
"35375",1123215,1,2011,-852
"35376",1123226,1,2011,0
"35377",1123298,1,2011,0
"35378",1123354,1,2011,0
"35379",1123375,2,2011,1302
"35380",1123375,1,2011,0
"35381",1123393,1,2011,9404
"35382",1123403,1,2011,0
"35383",1123411,1,2011,4555
"35384",1123435,1,2011,3940
"35385",1123536,1,2011,1611
"35386",1123687,1,2011,226611
"35387",1123690,1,2011,-628
"35388",1123733,2,2011,-69
"35389",1123733,1,2011,6232
"35390",1123768,1,2011,11789
"35391",1123826,2,2011,-46
"35392",1123826,1,2011,4227
"35393",1123837,1,2011,1828
"35394",1123856,1,2011,6123
"35395",1123861,2,2011,1664
"35396",1123861,1,2011,10629
"35397",1123874,1,2011,-73
"35398",1123887,1,2011,-69
"35399",1123917,3,2011,-22
"35400",1123917,1,2011,73810
"35401",1123937,1,2011,0
"35402",1123961,1,2011,-1086
"35403",1123985,2,2011,25093
"35404",1123985,1,2011,27063
"35405",1124048,1,2011,14215
"35406",1124050,1,2011,6234
"35407",1124079,1,2011,1891
"35408",1124085,1,2011,6320
"35409",1124103,1,2011,30993
"35410",1124116,1,2011,0
"35411",1124187,1,2011,11139
"35412",1124192,1,2011,4688
"35413",1124233,1,2011,5945
"35414",1124239,1,2011,9355
"35415",1124240,1,2011,0
"35416",1124372,1,2011,22335
"35417",1124390,1,2011,798
"35418",1124440,1,2011,432
"35419",1124456,1,2011,820
"35420",1124457,2,2011,-64
"35421",1124457,1,2011,-32
"35422",1124461,1,2011,0
"35423",1124463,1,2011,56925
"35424",1124475,1,2011,545
"35425",1124482,1,2011,0
"35426",1124487,1,2011,-34
"35427",1124534,1,2011,0
"35428",1124704,1,2011,0
"35429",1124724,1,2011,12537
"35430",1124753,1,2011,-55
"35431",1124786,1,2011,4800
"35432",1124812,2,2011,19183
"35433",1124812,1,2011,0
"35434",1124813,1,2011,165
"35435",1124882,1,2011,6347
"35436",1124926,4,2011,1305
"35437",1124926,1,2011,-2370
"35438",1124977,1,2011,0
"35439",1125105,1,2011,122199
"35440",1125118,1,2011,16231
"35441",1125121,1,2011,5560
"35442",1125198,1,2011,2832
"35443",1125207,3,2011,998
"35444",1125207,1,2011,399
"35445",1125226,1,2011,-696
"35446",1125255,1,2011,0
"35447",1125323,5,2011,2797
"35448",1125323,1,2011,13574
"35449",1125350,1,2011,0
"35450",1125366,1,2011,6505
"35451",1125430,1,2011,4243
"35452",1125435,1,2011,0
"35453",1125566,1,2011,0
"35454",1125593,1,2011,4021
"35455",1125597,1,2011,22880
"35456",1125598,1,2011,4688
"35457",1125601,1,2011,5088
"35458",1125609,3,2011,12562
"35459",1125609,1,2011,47848
"35460",1125726,1,2011,-3327
"35461",1125742,1,2011,2898
"35462",1125744,2,2011,3367
"35463",1125744,1,2011,0
"35464",1125783,1,2011,2797
"35465",1125812,1,2011,9404
"35466",1125947,2,2011,1458
"35467",1125947,3,2011,3367
"35468",1125947,1,2011,5086
"35469",1125987,1,2011,36948
"35470",1126110,1,2011,8898
"35471",1126177,1,2011,0
"35472",1126199,1,2011,0
"35473",1126211,1,2011,7987
"35474",1126212,1,2011,44370
"35475",1126224,1,2011,0
"35476",1126245,1,2011,2884
"35477",1126270,1,2011,8237
"35478",1126412,1,2011,450
"35479",1126415,1,2011,0
"35480",1126500,1,2011,35965
"35481",1126561,1,2011,7831
"35482",1126658,1,2011,133
"35483",1126664,1,2011,12562
"35484",1126712,2,2011,1642
"35485",1126712,1,2011,11016
"35486",1126731,1,2011,1968
"35487",1126782,1,2011,0
"35488",1126860,1,2011,13717
"35489",1126937,1,2011,133
"35490",1126959,1,2011,10301
"35491",1126965,1,2011,-27
"35492",1127038,1,2011,0
"35493",1127057,1,2011,9097
"35494",1127112,5,2011,5373
"35495",1127112,6,2011,3940
"35496",1127112,1,2011,3947
"35497",1127233,1,2011,0
"35498",1127235,1,2011,0
"35499",1127263,1,2011,20885
"35500",1127330,1,2011,0
"35501",1127378,1,2011,2361
"35502",1127427,1,2011,0
"35503",1127692,1,2011,11663
"35504",1127700,1,2011,0
"35505",1127909,1,2011,0
"35506",1127911,1,2011,18552
"35507",1127918,1,2011,-5503
"35508",1127947,1,2011,10629
"35509",1128047,1,2011,332
"35510",1128108,1,2011,227
"35511",1128162,3,2011,751
"35512",1128162,1,2011,0
"35513",1128179,1,2011,-1250
"35514",1128283,1,2011,15817
"35515",1128350,1,2011,29238
"35516",1128385,1,2011,0
"35517",1128436,1,2011,903
"35518",1128476,1,2011,29102
"35519",1128496,1,2011,6654
"35520",1128498,1,2011,0
"35521",1128536,1,2011,2659
"35522",1128564,1,2011,9957
"35523",1128590,1,2011,16239
"35524",1128619,1,2011,332
"35525",1128688,1,2011,12221
"35526",1128704,1,2011,27691
"35527",1128717,1,2011,0
"35528",1128742,1,2011,36194
"35529",1128756,1,2011,14881
"35530",1128774,2,2011,6375
"35531",1128774,1,2011,6375
"35532",1128809,1,2011,0
"35533",1128815,1,2011,0
"35534",1128883,1,2011,42287
"35535",1128965,1,2011,0
"35536",1128969,1,2011,2570
"35537",1128974,1,2011,32609
"35538",1128999,1,2011,-43
"35539",1129045,1,2011,1257
"35540",1129080,2,2011,-38
"35541",1129080,1,2011,0
"35542",1129101,2,2011,4227
"35543",1129101,1,2011,6232
"35544",1129119,1,2011,4583
"35545",1129152,1,2011,2490
"35546",1129204,3,2011,3396
"35547",1129204,1,2011,26783
"35548",1129276,1,2011,0
"35549",1129374,1,2011,5360
"35550",1129511,1,2011,11257
"35551",1129553,1,2011,6540
"35552",1129576,1,2011,944
"35553",1129587,5,2011,4198
"35554",1129587,1,2011,2995
"35555",1129622,1,2011,17549
"35556",1129632,1,2011,0
"35557",1129640,1,2011,0
"35558",1129692,1,2011,0
"35559",1129703,1,2011,0
"35560",1129708,1,2011,61964
"35561",1129723,1,2011,16931
"35562",1129742,1,2011,3940
"35563",1129787,1,2011,0
"35564",1129800,1,2011,22025
"35565",1129853,1,2011,4513
"35566",1129888,1,2011,193
"35567",1129932,1,2011,7951
"35568",1129948,1,2011,81
"35569",1129953,1,2011,0
"35570",1130017,2,2011,7665
"35571",1130017,1,2011,14495
"35572",1130056,1,2011,7967
"35573",1130068,1,2011,14004
"35574",1130078,1,2011,4513
"35575",1130091,1,2011,0
"35576",1130104,1,2011,12591
"35577",1130108,1,2011,1023
"35578",1130151,1,2011,0
"35579",1130165,1,2011,493
"35580",1130195,1,2011,0
"35581",1130281,1,2011,273
"35582",1130285,1,2011,14226
"35583",1130381,1,2011,18394
"35584",1130397,1,2011,0
"35585",1130409,2,2011,10629
"35586",1130409,1,2011,0
"35587",1130448,1,2011,0
"35588",1130527,1,2011,5659
"35589",1130670,1,2011,3102
"35590",1130684,1,2011,0
"35591",1130801,1,2011,0
"35592",1130908,1,2011,5659
"35593",1130949,2,2011,6232
"35594",1130949,1,2011,-69
